codigo,nombre,precio,cantidad_vendida,cantidad_stock,categoria,fecha_venta
820,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
821,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
822,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
823,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
824,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
825,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
826,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
827,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
828,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
829,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
830,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
831,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
832,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
833,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
834,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
835,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
836,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
837,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
838,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
839,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
840,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
841,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
842,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
843,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
844,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
845,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
846,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
847,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
848,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
849,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
850,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
851,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
852,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
853,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
854,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
855,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
856,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
857,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
858,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
859,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
860,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
861,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
862,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
863,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
864,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
865,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
866,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
867,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
868,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
869,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
870,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
871,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
872,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
873,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
874,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
875,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
876,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
877,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
878,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
879,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
880,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
881,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
882,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
883,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
884,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
885,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
886,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
887,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
888,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
889,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
890,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
891,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
892,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
893,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
894,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
895,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
896,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
897,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
898,Espejo de Pared,54.99,7,14,Decoración,2023-11-26
899,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
900,Juego de Toallas,19.99,20,40,Toallas,2023-11-08
901,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
902,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
903,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
904,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
905,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
906,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
907,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
908,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
909,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
910,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
911,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
912,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
913,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
914,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
915,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
916,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
917,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
918,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
919,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
920,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
921,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
922,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
923,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
924,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
925,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
926,Planta Artificial,24.99,10,18,Decoración,2023-12-07
927,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
928,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
929,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
930,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
931,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
932,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
933,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
934,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
935,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
936,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
937,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
938,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
939,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
940,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
941,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
942,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
943,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
944,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
945,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
946,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
947,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
948,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
949,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
950,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
951,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
952,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
953,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
954,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
955,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
956,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
957,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
958,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
959,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
960,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
961,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
962,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
963,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
964,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
965,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
966,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
967,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
968,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
969,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
970,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
971,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
972,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
973,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
974,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
975,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
976,Organizador de Escritorio,24.99,15,28,Organización,2023-11-20
977,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
978,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
979,Planta Artificial,24.99,10,18,Decoración,2023-12-07
980,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
981,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
982,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
983,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
984,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
985,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
986,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
987,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
988,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
989,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
990,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
991,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
992,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
993,Caja de Almacenamiento,29.99,7,15,Almacenamiento,2024-01-23
994,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
995,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
996,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
997,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
998,Reloj de Pared,29.99,10,20,Decoración,2023-12-21
999,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
1000,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
1001,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1002,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
1003,Manta de Lana,59.99,8,20,Ropa de cama,2023-12-03
1004,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
1005,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
1006,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
1007,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
1008,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
1009,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1010,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1011,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
1012,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
1013,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
1014,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
1015,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
1016,Dispensador de Jabón,14.99,15,28,Accesorios de baño,2023-12-27
1017,Espejo de Maquillaje,29.99,5,12,Decoración,2024-01-17
1018,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
1019,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
1020,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
1021,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
1022,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
1023,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
1024,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
1025,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
1026,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
1027,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
1028,Toallero de Pared,19.99,12,25,Accesorios de baño,2024-01-21
1029,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
1030,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
1031,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
1032,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
1033,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
1034,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
1035,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
1036,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
1037,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
1038,Escalera Decorativa,49.99,6,12,Decoración,2024-01-09
1039,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
1040,Cortina de Ducha,24.99,8,15,Cortinas,2024-01-05
1041,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
1042,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
1043,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
1044,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
1045,Perchero de Pared,19.95,10,20,Almacenamiento,2024-01-01
1046,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
1047,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
1048,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
1049,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
1050,Cuchillo de Cocina,14.99,15,28,Utensilios de cocina,2024-02-02
1051,Planta Artificial,24.99,10,18,Decoración,2023-12-07
1052,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
1053,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
1054,Mantel de Mesa,19.99,15,30,Textiles para el hogar,2023-12-13
1055,Canasta de Ropa Sucia,34.99,5,12,Almacenamiento,2023-12-29
1056,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
1057,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
1058,Candelabro de Metal,45.99,6,12,Decoración,2023-12-09
1059,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
1060,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1061,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1062,Juego de Sábanas,29.99,25,50,Ropa de cama,2023-11-04
1063,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
1064,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
1065,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
1066,Alfombra de Área,49.95,12,30,Alfombras,2023-11-06
1067,Escultura de Resina,39.95,4,10,Decoración,2023-12-11
1068,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1069,Escritorio Plegable,89.99,3,8,Muebles,2023-12-19
1070,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
1071,Taza de Café de Cerámica,6.99,25,45,Vajilla,2023-12-01
1072,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
1073,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
1074,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
1075,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
1076,Taburete de Madera,34.99,10,20,Muebles,2023-12-15
1077,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
1078,Lámpara de Mesa,39.95,8,18,Iluminación,2024-01-13
1079,Planta Artificial,24.99,10,18,Decoración,2023-12-07
1080,Escurridor de Platos,19.99,8,15,Utensilios de cocina,2023-12-25
1081,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
1082,Vajilla de Porcelana,69.99,6,12,Vajilla,2023-11-12
1083,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
1084,Cojín para Silla,14.95,15,30,Decoración,2024-01-07
1085,Cortinas Opacas,34.99,8,15,Cortinas,2023-11-10
1086,Estuche de Almohadas,39.95,3,8,Ropa de cama,2024-01-19
1087,Organizador de Cajones,24.99,10,20,Organización,2024-01-15
1088,Tetera de Cerámica,24.95,6,12,Utensilios de cocina,2024-02-04
1089,Estante Flotante,34.99,8,20,Almacenamiento,2024-01-27
1090,Cuadro Decorativo,29.95,12,25,Decoración,2023-12-05
1091,Cesta de Mimbre,19.95,20,40,Almacenamiento,2023-11-28
1092,Jarrón de Cerámica,39.95,10,20,Decoración,2023-11-18
1093,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
1094,Lámpara de Pie,79.99,5,10,Iluminación,2023-11-22
1095,Candelabro de Cristal,59.95,4,10,Decoración,2024-01-25
1096,Funda de Almohada,9.99,20,40,Ropa de cama,2024-01-29
1097,Almohada de Plumas,49.95,5,15,Ropa de cama,2023-12-17
1098,Cojines Decorativos,14.99,18,35,Decoración,2023-11-15
1099,Set de Cubiertos,24.95,20,40,Vajilla,2023-12-23
1100,Set de Cucharas de Madera,9.99,30,60,Utensilios de cocina,2023-11-24
1101,Set de Vasos de Vidrio,19.99,12,25,Vajilla,2024-01-03
1102,Reloj Despertador,19.95,10,18,Decoración,2024-01-31
1103,Escurridor de Cubiertos,12.99,4,10,Utensilios de cocina,2024-01-11
1104,Set de Toallas de Baño,29.99,8,15,Toallas,2024-02-06
