codigo,nombre,precio,cantidad_vendida,cantidad_stock,categoria,fecha_venta
833,Abrigo de Lana,89.99,15,30,Abrigos,2023-09-27
834,Zapatos Planos,34.95,12,24,Calzado,2023-10-11
835,Jersey Oversize,49.95,22,45,Jerseys,2023-09-30
836,Camiseta Vintage,14.99,10,20,Blusas,2023-09-26
837,Camiseta Estampada,24.99,20,40,Blusas,2023-10-07
838,Falda de Mezclilla,29.95,14,28,Faldas,2023-10-12
839,Chaqueta de Moto,69.99,10,20,Chaquetas,2023-10-29
840,Botas de Vaquero,59.99,18,35,Calzado,2023-10-01
841,Corbata Rayada,12.99,25,40,Accesorios,2023-11-05
842,Jersey de Punto,34.95,15,30,Jerseys,2023-11-25
843,Vestido de Verano,49.99,20,40,Vestidos,2023-08-28
844,Chaqueta de AlgodÃ³n,29.99,20,40,Chaquetas,2023-09-12
845,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-09-12
846,Sombrero de Punto,12.99,20,40,Accesorios,2023-11-28
847,Chaleco de Mezclilla,29.95,15,30,Chaquetas,2023-10-30
848,Chaqueta de Punto,44.95,14,28,Chaquetas,2023-08-25
849,Chaqueta Vaquera,44.95,14,28,Chaquetas,2023-09-29
850,Zapatos de Fiesta,59.99,20,40,Calzado,2023-11-14
851,Zapatillas Deportivas,69.95,16,32,Calzado,2023-11-29
852,Sombrero de Paja,14.99,22,38,Accesorios,2023-12-04
853,Blusa de Gasa,29.99,18,35,Blusas,2023-10-11
854,Pantalones de Terciopelo,44.95,28,55,Pantalones,2023-09-13
855,Blazer de Terciopelo,79.95,10,20,Chaquetas,2023-10-24
856,Vestido de Encaje,69.99,10,20,Vestidos,2023-10-27
857,Zapatos de Vestir,69.99,12,28,Calzado,2023-12-03
858,Chaqueta Deportiva,49.99,15,30,Chaquetas,2023-09-02
859,Jersey de Lana,54.95,10,20,Jerseys,2023-12-04
860,Vestido de Verano,49.99,20,40,Vestidos,2023-11-28
861,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-09-14
862,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
863,Falda de Cuero,49.99,15,30,Faldas,2023-09-18
864,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-08-22
865,Vestido Bohemio,49.99,18,35,Vestidos,2023-09-24
866,Zapatos de Cuero,59.95,8,16,Calzado,2023-10-22
867,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-11-26
868,Vestido Casual,24.99,20,40,Vestidos,2023-09-09
869,Blusa de Seda,29.99,25,50,Blusas,2023-11-26
870,Zapatillas de Skate,69.95,15,30,Calzado,2023-10-03
871,Zapatillas de Skate,69.95,15,30,Calzado,2023-10-03
872,Pantalones de Pana,29.99,18,35,Pantalones,2023-10-23
873,Corbata a Cuadros,12.99,25,50,Accesorios,2023-09-20
874,Zapatos de Cuero,59.95,8,16,Calzado,2023-11-29
875,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
876,Chaleco de Lana,24.99,22,45,Jerseys,2023-09-05
877,Zapatos de Fiesta,59.99,20,40,Calzado,2023-11-14
878,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-09-26
879,Camiseta Vintage,14.99,10,20,Blusas,2023-09-26
880,Camisa de Seda,59.95,12,24,Blusas,2023-11-26
881,Sandalias Planas,24.99,12,24,Calzado,2023-11-01
882,Falda de Tubo,34.99,16,32,Faldas,2023-09-30
883,Sombrero de Cuero,19.99,25,50,Accesorios,2023-09-24
884,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-08-22
885,Vestido Floral,34.99,20,35,Vestidos,2023-11-05
886,Falda de Tubo,34.99,16,32,Faldas,2023-09-30
887,Gorra de Béisbol,9.95,28,55,Accesorios,2023-11-28
888,Zapatillas Deportivas,69.99,12,20,Calzado,2023-11-23
889,Pantalones Cargo,34.95,12,24,Pantalones,2023-10-25
890,Chaqueta de Entretiempo,39.95,14,28,Chaquetas,2023-09-04
891,Jeans Desgastados,34.95,18,28,Pantalones,2023-11-23
892,Pantalones de Pana,29.99,18,35,Pantalones,2023-09-16
893,Blusa de Encaje,29.95,14,25,Blusas,2023-11-07
894,Vestido de Fiesta,69.95,8,16,Vestidos,2023-09-02
895,Zapatos de Cuero,59.95,8,16,Calzado,2023-11-29
896,Zapatos de Senderismo,69.95,15,30,Calzado,2023-09-08
897,Vestido Midi,54.99,20,40,Vestidos,2023-10-02
898,Pantalones Cortos,19.95,15,28,Pantalones,2023-11-06
899,Pantalones de Mezclilla,39.95,15,25,Pantalones,2023-11-04
900,Falda Plisada,39.95,18,35,Faldas,2023-12-03
901,Abrigo de Invierno,89.99,15,30,Abrigos,2023-11-16
902,Gorra de Invierno,9.99,18,36,Accesorios,2023-10-19
903,Camiseta Vintage,14.99,10,20,Blusas,2023-11-20
904,Chaqueta de Mezclilla,49.99,20,40,Chaquetas,2023-10-12
905,Pantalones Cargo,34.95,12,24,Pantalones,2023-10-25
906,Abrigo de Piel SintÃ©tica,79.99,12,24,Abrigos,2023-10-04
907,Blusa de AlgodÃ³n,29.99,12,24,Blusas,2023-09-07
908,Pantalones de Lino,29.95,12,24,Pantalones,2023-09-10
909,Vestido de Verano,49.99,20,40,Vestidos,2023-11-28
910,Pantalones de Lino,29.95,12,24,Pantalones,2023-11-24
911,Corbata de Seda,14.99,16,32,Accesorios,2023-11-30
912,Camiseta de Rayas,14.95,22,45,Blusas,2023-08-31
913,Gorra de Verano,9.95,22,45,Accesorios,2023-09-22
914,Gorra de BÃ©isbol,9.95,28,55,Accesorios,2023-08-28
915,Zapatos Oxford,54.99,18,35,Calzado,2023-10-07
916,Blusa Boho,24.99,20,40,Blusas,2023-10-28
917,Zapatos de Plataforma,49.99,10,20,Calzado,2023-11-25
918,Chaqueta de Tweed,54.95,15,30,Chaquetas,2023-11-12
919,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-11-30
920,Pantalones de Yoga,19.99,15,30,Pantalones,2023-10-13
921,Blusa de Punto,34.99,14,28,Blusas,2023-11-19
922,Blusa Casual,24.99,18,30,Blusas,2023-11-04
923,Pantalones Formales,49.95,20,40,Pantalones,2023-09-25
924,Pantalones Cortos,24.99,16,32,Pantalones,2023-10-11
925,Vestido de Noche,79.99,10,18,Vestidos,2023-11-10
926,Pantalones Cortos de Mezclilla,19.95,16,32,Pantalones,2023-10-29
927,Botines,69.99,10,20,Calzado,2023-10-09
928,Pantalones Cortos de Mezclilla,19.95,16,32,Pantalones,2023-10-29
929,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
930,Chaqueta de Entretiempo,39.99,15,30,Chaquetas,2023-09-16
931,Zapatillas Deportivas,69.95,15,30,Calzado,2023-11-17
932,Camiseta Estampada,24.99,20,40,Blusas,2023-10-07
933,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-08-22
934,Camisa de Cuero,59.99,10,20,Blusas,2023-09-08
935,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-10-20
936,Zapatos Casuales,44.95,16,32,Calzado,2023-11-12
937,Gorra de Invierno,9.99,18,36,Accesorios,2023-10-19
938,Zapatos de TacÃ³n,54.95,10,15,Calzado,2023-11-06
939,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-08-22
940,Camiseta Estampada,14.99,20,40,Blusas,2023-09-06
941,Corbata de Polka,12.99,25,50,Accesorios,2023-11-23
942,Zapatos de Cuero,59.95,8,16,Calzado,2023-09-15
943,Corbata de Polka,12.99,25,50,Accesorios,2023-09-09
944,Chaqueta de Cuero,54.99,12,24,Chaquetas,2023-11-17
945,Chaqueta de Moto,69.99,10,20,Chaquetas,2023-10-29
946,Zapatillas Deportivas,69.95,16,32,Calzado,2023-11-29
947,Zapatos Casuales,44.95,12,24,Calzado,2023-09-05
948,Sandalias de TacÃ³n,39.99,15,30,Calzado,2023-09-21
949,Blazer Formal,59.95,15,25,Chaquetas,2023-11-24
950,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-11-20
951,Blazer Formal,59.95,15,25,Chaquetas,2023-12-02
952,Camiseta de Manga Larga,19.99,20,40,Blusas,2023-11-24
953,Pantalones Acampanados,39.95,22,45,Pantalones,2023-11-15
954,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-12-03
955,Sombrero de Cuero,19.99,25,50,Accesorios,2023-09-24
956,Camisa de Cuero,54.99,12,24,Blusas,2023-11-22
957,Botas de Lluvia,34.95,12,24,Calzado,2023-10-29
958,Zapatos Planos,29.99,10,20,Calzado,2023-11-15
959,Zapatos de Baile,59.95,22,45,Calzado,2023-10-31
960,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-11-28
961,Sandalias,24.99,15,30,Calzado,2023-09-06
962,Vestido Bohemio,49.99,18,35,Vestidos,2023-09-24
963,Vestido Ajustado,39.99,20,40,Vestidos,2023-10-06
964,Sandalias de TacÃ³n,39.99,15,30,Calzado,2023-10-27
965,Camiseta de Rayas,14.95,22,45,Blusas,2023-08-31
966,Blusa de Seda,29.99,25,50,Blusas,2023-08-23
967,Blusa Estampada,29.99,16,32,Blusas,2023-10-25
968,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-09-14
969,Jersey de Lana,54.95,10,20,Jerseys,2023-12-04
970,Chaqueta de Punto,39.95,14,28,Chaquetas,2023-10-10
971,Sombrero de Punto,12.99,20,40,Accesorios,2023-10-20
972,Falda de Tubo,39.99,16,32,Faldas,2023-11-25
973,Falda Plisada,49.99,16,32,Faldas,2023-10-08
974,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-11-29
975,Chaqueta de Punto,39.95,14,28,Chaquetas,2023-10-10
976,Camisa de Cuero,54.99,12,24,Blusas,2023-10-15
977,Vestido de Playa,19.99,20,40,Vestidos,2023-09-17
978,Botas de Vaquero,59.99,18,35,Calzado,2023-10-01
979,Zapatos de Plataforma,49.99,10,20,Calzado,2023-11-25
980,Zapatos de Cuero,59.95,8,16,Calzado,2023-09-15
981,Jeans Desgastados,34.95,18,28,Pantalones,2023-12-01
982,Vestido Casual,29.99,14,28,Vestidos,2023-11-23
983,Jersey de Punto,34.95,15,30,Jerseys,2023-11-25
984,Sombrero Fedora,14.99,22,45,Accesorios,2023-10-25
985,Chaqueta de Tweed,54.95,15,30,Chaquetas,2023-11-12
986,Zapatos de Baile,59.95,22,45,Calzado,2023-09-25
987,Jersey de Cachemira,79.95,12,24,Jerseys,2023-10-28
988,Gorra de Béisbol,9.95,28,55,Accesorios,2023-11-28
989,Corbata de Seda,14.99,16,32,Accesorios,2023-11-30
990,Sombrero de Pescador,9.99,28,55,Accesorios,2023-11-02
991,Zapatos Deportivos,59.99,12,24,Calzado,2023-10-08
992,Zapatillas Deportivas,69.99,12,20,Calzado,2023-11-09
993,Blusa de Punto,34.99,14,28,Blusas,2023-11-19
994,Sombrero de Cuero,19.99,25,50,Accesorios,2023-10-30
995,Camisa de Lino,34.99,12,25,Blusas,2023-08-28
996,Blusa de Seda,29.99,25,50,Blusas,2023-08-23
997,Sandalias Planas,24.99,12,24,Calzado,2023-09-26
998,Camiseta de Manga Larga,19.99,20,40,Blusas,2023-09-10
999,Vestido de Verano,49.99,20,35,Vestidos,2023-11-08
1000,Sandalias,24.99,20,40,Calzado,2023-10-13
1001,Blusa a Rayas,19.99,25,40,Blusas,2023-11-23
1002,Pantalones de Yoga,29.95,18,35,Pantalones,2023-08-29
1003,Zapatos Deportivos,69.99,10,20,Calzado,2023-09-13
1004,Pantalones de Trabajo,39.95,18,35,Pantalones,2023-10-15
1005,Pantalones de Pana,29.99,18,35,Pantalones,2023-09-16
1006,Zapatos Casuales,44.95,16,32,Calzado,2023-11-12
1007,Pantalones Cortos,19.95,24,48,Pantalones,2023-11-27
1008,Corbata de Lunares,14.99,30,55,Accesorios,2023-08-23
1009,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-11-22
1010,Blusa Boho,34.99,22,45,Blusas,2023-10-05
1011,Zapatillas Deportivas,69.95,15,30,Calzado,2023-11-17
1012,Zapatos de Vestir,69.99,12,28,Calzado,2023-08-22
1013,Zapatos de Tacón,59.99,8,15,Calzado,2023-11-30
1014,Vestido Ajustado,39.99,20,40,Vestidos,2023-10-06
