codigo,nombre,precio,cantidad_vendida,cantidad_stock,categoria,fecha_venta
835,Pantalones Palazzo,34.95,12,24,Pantalones,2023-10-07
836,Zapatos Oxford,54.99,18,35,Calzado,2023-10-07
837,Falda Plisada,49.99,16,32,Faldas,2023-10-08
838,Jersey de Cuello V,29.95,15,30,Jerseys,2023-10-08
839,Zapatos Deportivos,59.99,12,24,Calzado,2023-10-08
840,Blusa de Encaje,19.99,20,40,Blusas,2023-10-09
841,Pantalones de Cuero,44.95,22,45,Pantalones,2023-10-09
842,Botines,69.99,10,20,Calzado,2023-10-09
843,Vestido de Noche,79.99,15,30,Vestidos,2023-10-10
844,Chaqueta de Punto,39.95,14,28,Chaquetas,2023-10-10
845,Sombrero Fedora,14.99,25,50,Accesorios,2023-10-10
846,Pantalones Cortos,24.99,16,32,Pantalones,2023-10-11
847,Blusa de Gasa,29.99,18,35,Blusas,2023-10-11
848,Zapatos Planos,34.95,12,24,Calzado,2023-10-11
849,Chaqueta de Mezclilla,49.99,20,40,Chaquetas,2023-10-12
850,Falda de Mezclilla,29.95,14,28,Faldas,2023-10-12
851,Corbata de Seda,12.99,22,45,Accesorios,2023-10-12
852,Vestido de Fiesta,64.95,10,20,Vestidos,2023-10-13
853,Pantalones de Yoga,19.99,15,30,Pantalones,2023-10-13
854,Sandalias,24.99,20,40,Calzado,2023-10-13
855,Jersey de Cuello Alto,39.95,22,45,Jerseys,2023-10-14
856,Blusa de AlgodÃ³n,29.99,10,20,Blusas,2023-10-14
857,Sombrero de Pescador,9.99,16,32,Accesorios,2023-10-14
858,Pantalones de Trabajo,39.95,18,35,Pantalones,2023-10-15
859,Camisa de Cuero,54.99,12,24,Blusas,2023-10-15
860,Zapatos de Senderismo,69.95,20,40,Calzado,2023-10-15
861,Vestido Casual,29.99,14,28,Vestidos,2023-10-16
862,Chaqueta de Tweed,44.95,16,32,Chaquetas,2023-10-16
863,Camiseta de Manga Larga,19.99,18,35,Blusas,2023-10-16
864,Pantalones de Lino,34.95,12,24,Pantalones,2023-10-16
865,Zapatos de Vestir,54.99,20,40,Calzado,2023-10-17
866,Falda de Tubo,39.99,16,32,Faldas,2023-10-17
867,Jersey de Punto,34.95,15,30,Jerseys,2023-10-17
868,Zapatos de Plataforma,49.99,10,20,Calzado,2023-10-18
869,Chaqueta de AlgodÃ³n,29.99,20,40,Chaquetas,2023-10-18
870,Camisa de Seda,59.95,12,24,Blusas,2023-10-18
871,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-10-19
872,Gorra de Invierno,9.99,18,36,Accesorios,2023-10-19
873,Pantalones de Terciopelo,44.95,28,55,Pantalones,2023-10-19
874,Zapatos Deportivos,69.99,10,20,Calzado,2023-10-20
875,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-10-20
876,Sombrero de Punto,12.99,20,40,Accesorios,2023-10-20
877,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-10-21
878,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-10-21
879,Blusa de Rayas,24.95,22,44,Blusas,2023-10-21
880,Zapatos de Cuero,59.95,8,16,Calzado,2023-10-22
881,Corbata de Seda,14.99,16,32,Accesorios,2023-10-22
882,Chaqueta de Entretiempo,39.99,15,30,Chaquetas,2023-10-22
883,Pantalones de Pana,29.99,18,35,Pantalones,2023-10-23
884,Jersey de Lana,49.95,12,24,Jerseys,2023-10-23
885,Vestido de Playa,19.99,20,40,Vestidos,2023-10-23
886,Blazer de Terciopelo,79.95,10,20,Chaquetas,2023-10-24
887,Falda de Cuero,49.99,15,30,Faldas,2023-10-24
888,Zapatillas de Running,64.95,18,35,Calzado,2023-10-24
889,Sombrero Fedora,14.99,22,45,Accesorios,2023-10-25
890,Pantalones Cargo,34.95,12,24,Pantalones,2023-10-25
891,Blusa Estampada,29.99,16,32,Blusas,2023-10-25
892,Zapatos Oxford,54.99,20,40,Calzado,2023-10-26
893,Chaqueta Bomber,44.95,14,28,Chaquetas,2023-10-26
894,Corbata a Cuadros,12.99,25,50,Accesorios,2023-10-26
895,Vestido de Encaje,69.99,10,20,Vestidos,2023-10-27
896,Pantalones de Yoga,29.95,18,35,Pantalones,2023-10-27
897,Sandalias de TacÃ³n,39.99,15,30,Calzado,2023-10-27
898,Jersey de Cachemira,79.95,12,24,Jerseys,2023-10-28
899,Blusa Boho,24.99,20,40,Blusas,2023-10-28
900,Gorra de Verano,9.95,22,45,Accesorios,2023-10-28
901,Pantalones Cortos de Mezclilla,19.95,16,32,Pantalones,2023-10-29
902,Chaqueta de Moto,69.99,10,20,Chaquetas,2023-10-29
903,Botas de Lluvia,34.95,12,24,Calzado,2023-10-29
904,Vestido Bohemio,49.99,18,35,Vestidos,2023-10-30
905,Sombrero de Cuero,19.99,25,50,Accesorios,2023-10-30
906,Chaleco de Mezclilla,29.95,15,30,Chaquetas,2023-10-30
907,Pantalones Formales,49.95,20,40,Pantalones,2023-10-31
908,Blusa de Punto,34.99,14,28,Blusas,2023-10-31
909,Zapatos de Baile,59.95,22,45,Calzado,2023-10-31
910,Camiseta Vintage,14.99,10,20,Blusas,2023-11-01
911,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-11-01
912,Sandalias Planas,24.99,12,24,Calzado,2023-11-01
913,Abrigo de Lana,89.99,15,30,Abrigos,2023-11-02
914,Blusa de AlgodÃ³n,29.99,12,24,Blusas,2023-11-02
915,Sombrero de Pescador,9.99,28,55,Accesorios,2023-11-02
916,Pantalones de Trabajo,39.95,10,20,Pantalones,2023-11-03
917,Pantalones de Pana,34.99,18,35,Pantalones,2023-11-11
918,Blusa de Seda,29.95,14,28,Blusas,2023-11-11
919,Sombrero de Lana,14.99,20,40,Accesorios,2023-11-11
920,Zapatos Casuales,44.95,16,32,Calzado,2023-11-12
921,Vestido Elegante,69.99,12,24,Vestidos,2023-11-12
922,Chaqueta de Tweed,54.95,15,30,Chaquetas,2023-11-12
923,Camiseta Estampada,19.99,20,40,Blusas,2023-11-13
924,Pantalones de Carga,29.95,12,24,Pantalones,2023-11-13
925,Botas de MontaÃ±a,79.99,10,20,Calzado,2023-11-13
926,Falda Midi,39.99,18,35,Faldas,2023-11-14
927,Jersey de AlgodÃ³n,34.95,14,28,Jerseys,2023-11-14
928,Zapatos de Fiesta,59.99,20,40,Calzado,2023-11-14
929,Camiseta a Rayas,24.99,16,32,Blusas,2023-11-15
930,Pantalones Acampanados,39.95,22,45,Pantalones,2023-11-15
931,Zapatos Planos,29.99,10,20,Calzado,2023-11-15
932,Abrigo de Invierno,89.99,15,30,Abrigos,2023-11-16
933,Blusa de Lino,29.99,12,24,Blusas,2023-11-16
934,Gorra Deportiva,9.95,28,55,Accesorios,2023-11-16
935,Pantalones de Yoga,44.95,10,20,Pantalones,2023-11-17
936,Chaqueta de Cuero,54.99,12,24,Chaquetas,2023-11-17
937,Zapatillas Deportivas,69.95,15,30,Calzado,2023-11-17
938,Vestido de Fiesta,79.99,20,40,Vestidos,2023-11-18
939,Sombrero de Punto,12.99,25,50,Accesorios,2023-11-18
940,Chaleco de Mezclilla,29.95,15,30,Chaquetas,2023-11-18
941,Pantalones Formales,49.95,20,40,Pantalones,2023-11-19
942,Blusa de Punto,34.99,14,28,Blusas,2023-11-19
943,Zapatos de Baile,59.95,22,45,Calzado,2023-11-19
944,Camiseta Vintage,14.99,10,20,Blusas,2023-11-20
945,Pantalones de Cuadros,29.99,18,35,Pantalones,2023-11-20
946,Sandalias Planas,24.99,12,24,Calzado,2023-11-20
947,Abrigo de Lana,89.99,20,40,Abrigos,2023-11-21
948,Blusa de AlgodÃ³n,29.99,10,20,Blusas,2023-11-21
949,Sombrero de Pescador,9.99,16,32,Accesorios,2023-11-21
950,Pantalones de Trabajo,39.95,18,35,Pantalones,2023-11-22
951,Camisa de Cuero,54.99,12,24,Blusas,2023-11-22
952,Zapatos de Senderismo,69.95,20,40,Calzado,2023-11-22
953,Vestido Casual,29.99,14,28,Vestidos,2023-11-23
954,Chaqueta de Tweed,44.95,16,32,Chaquetas,2023-11-23
955,Corbata de Polka,12.99,25,50,Accesorios,2023-11-23
956,Camiseta de Manga Larga,19.99,20,40,Blusas,2023-11-24
957,Pantalones de Lino,29.95,12,24,Pantalones,2023-11-24
958,Zapatos de Vestir,54.99,18,35,Calzado,2023-11-24
959,Falda de Tubo,39.99,16,32,Faldas,2023-11-25
960,Jersey de Punto,34.95,15,30,Jerseys,2023-11-25
961,Zapatos de Plataforma,49.99,10,20,Calzado,2023-11-25
962,Chaqueta de AlgodÃ³n,29.99,20,40,Chaquetas,2023-11-26
963,Camisa de Seda,59.95,12,24,Blusas,2023-11-26
964,Chaleco de Cuadros,19.95,14,28,Chaquetas,2023-11-26
965,Gorra de Invierno,9.99,18,36,Accesorios,2023-11-27
966,Pantalones de Terciopelo,44.95,28,55,Pantalones,2023-11-27
967,Vestido de CÃ³ctel,54.99,15,30,Vestidos,2023-11-28
968,Sombrero de Punto,12.99,20,40,Accesorios,2023-11-28
969,Chaqueta de Invierno,89.99,12,24,Chaquetas,2023-11-28
970,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-11-29
971,Blusa de Rayas,24.95,22,44,Blusas,2023-11-29
972,Zapatos de Cuero,59.95,8,16,Calzado,2023-11-29
973,Corbata de Seda,14.99,16,32,Accesorios,2023-11-30
974,Chaqueta de Entretiempo,39.99,15,30,Chaquetas,2023-11-30
975,Pantalones de Pana,29.99,18,35,Pantalones,2023-11-30
976,Jersey de Lana,49.95,12,24,Jerseys,2023-12-01
977,Jersey de Lana,49.95,12,24,Jerseys,2023-12-01
978,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-11-22
979,Blusa a Rayas,19.99,25,40,Blusas,2023-11-23
980,Jeans Desgastados,34.95,18,28,Pantalones,2023-11-23
981,Zapatillas Deportivas,69.99,12,20,Calzado,2023-11-23
982,Blazer Formal,59.95,15,25,Chaquetas,2023-11-24
983,Vestido de Noche,79.99,10,18,Vestidos,2023-11-24
984,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-11-24
985,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-11-25
986,Zapatos de Vestir,69.99,12,28,Calzado,2023-11-25
987,Falda Plisada,39.95,18,35,Faldas,2023-11-25
988,Blusa de Seda,29.99,25,50,Blusas,2023-11-26
989,Sombrero de Paja,14.99,22,38,Accesorios,2023-11-26
990,Jersey de Lana,54.95,10,20,Jerseys,2023-11-26
991,Zapatos Deportivos,59.95,22,45,Calzado,2023-11-27
992,Blusa de Encaje,29.99,15,30,Blusas,2023-11-27
993,Pantalones Cortos,19.95,24,48,Pantalones,2023-11-27
994,Chaqueta de Invierno,99.95,10,20,Chaquetas,2023-11-28
995,Vestido de Verano,49.99,20,40,Vestidos,2023-11-28
996,Gorra de Béisbol,9.95,28,55,Accesorios,2023-11-28
997,Zapatillas Deportivas,69.95,16,32,Calzado,2023-11-29
998,Chaqueta de Mezclilla,44.99,14,28,Chaquetas,2023-11-29
999,Blusa Floral,24.99,20,40,Blusas,2023-11-29
1000,Pantalones de Mezclilla,34.95,10,20,Pantalones,2023-11-30
1001,Zapatos de Tacón,59.99,8,15,Calzado,2023-11-30
1002,Vestido de Verano,49.99,20,40,Vestidos,2023-11-30
1003,Blusa de Rayas,19.99,25,40,Blusas,2023-12-01
1004,Jeans Desgastados,34.95,18,28,Pantalones,2023-12-01
1005,Zapatillas Deportivas,69.99,12,20,Calzado,2023-12-01
1006,Blazer Formal,59.95,15,25,Chaquetas,2023-12-02
1007,Vestido de Noche,79.99,10,18,Vestidos,2023-12-02
1008,Chaqueta de Cuero,89.99,15,30,Chaquetas,2023-12-02
1009,Pantalones Vaqueros,49.95,20,40,Pantalones,2023-12-03
1010,Zapatos de Vestir,69.99,12,28,Calzado,2023-12-03
1011,Falda Plisada,39.95,18,35,Faldas,2023-12-03
1012,Blusa de Seda,29.99,25,50,Blusas,2023-12-04
1013,Sombrero de Paja,14.99,22,38,Accesorios,2023-12-04
1014,Jersey de Lana,54.95,10,20,Jerseys,2023-12-04
